,logFC,logCPM,LR,PValue,FDR,log_PValue,log_FDR,desc
Tb927.8.620,0.529204615760516,6.256138805355629,62.530649412345035,2.623301766554235e-15,8.524545871488005e-15,14.581151748292157,14.069328747908502,KREPA3
Tb927.8.630,-0.3299500068579364,5.437840802269817,22.22450005087428,2.425588187571664e-06,4.706282150885743e-06,5.61518293102369,5.327322039569791,lipoyltransferase  putative
Tb927.8.640,-0.6088803237894854,4.614333150278506,37.61036764072355,8.63841132045723e-10,2.0592793321746037e-09,9.063566120738631,8.686284739251843,Dpy-30 motif containing protein  putative
Tb927.8.650,0.6093431707124153,7.210185694862665,38.695427976448634,4.953680315247363e-10,1.1969522427555718e-09,9.305072023952007,8.921923177180464,cation-transporting ATPase  putative
Tb927.8.660,0.07816053838532773,4.346596949951858,0.5766216337883057,0.4476395877222389,0.49459310663712625,0.3490715129187908,0.3057519408868128,Sel1 repeat  putative
Tb927.8.670,-0.21687468178410668,4.913977811143444,3.3777927684792406,0.06608049583277387,0.08482757199908851,1.179926706961437,1.0714629635357482,hypothetical protein  conserved
Tb927.8.680,-0.3576283004441885,4.947846374142841,14.582828012356035,0.00013413128507123504,0.0002284041492177516,3.872469914548422,3.641296010907774,KREPA5
Tb8.NT.9,-1.4713118130309828,3.966124136406727,105.29544168064088,1.052179229358723e-24,5.271520519234912e-24,23.97791027568458,23.2780640986645,Noncoding RNA  putative
Tb927.8.690,0.9857203665705299,5.803210382980702,179.1668088724397,7.367871196556104e-41,6.731193564904493e-40,40.13265797498193,39.17190792051721,peptidyl-prolyl cis-trans isomerase/rotamase  putative
Tb927.8.700,-0.36737278540792156,6.473815526931814,21.068710964200786,4.43104702558658e-06,8.44034096520589e-06,5.353493640885926,5.073640008787092,DNA repair and recombination helicase protein PIF7
Tb927.8.710,-0.5227906712130636,7.447617940084647,4.0109247307684655,0.045206349885007865,0.059290326177684635,1.344800557968933,1.2270161604362995,RNA-binding protein  putative
Tb8.NT.11,0.2354426589032622,5.718780739900988,0.6758061172333996,0.41103462426153753,0.4578045675748326,0.38612159298434956,0.33931987862816493,Noncoding RNA  putative
Tb927.8.720,-1.2012460440598889,6.002050539099755,165.04907824820637,8.9246040154412e-38,7.33806441018191e-37,37.04941104442854,36.134418480524495,Cytosolic iron-sulfur protein assembly 2B  putative
Tb927.8.730,1.341918597679347,8.091269741165686,94.1889850760086,2.867921762625148e-22,1.2976895044784041e-21,21.542432700467153,20.886829207861243,nucleolar RNA-binding protein  putative
Tb927.8.740,0.9786709112872292,4.717470004051794,43.562318619134864,4.10670921722035e-11,1.0606971625665701e-10,10.386506047043465,9.974408592912567,nucleolar RNA-binding protein (fragment)
Tb927.8.750,0.9728038086830175,6.341518449618162,172.80914254314146,1.801566942436994e-39,1.5653832569278932e-38,38.74434959577242,37.80537931563094,nucleolar RNA-binding protein  putative
Tb927.8.760,1.2119063999904225,8.434973380240582,27.867037898750485,1.2994473059566747e-07,2.714539385222211e-07,6.886241326933449,6.566303852788708,nucleolar RNA-binding protein
Tb927.8.770,-0.33967862414668104,7.108857607528328,12.983087745691485,0.0003143171891353331,0.0005186594076225123,3.502631867972251,3.2851177403144782,SUMO-interacting motif-containing protein
Tb927.8.780,-0.34659410037492305,6.30089230408874,4.690927178259798,0.030322281331727513,0.04065101146764438,1.5182381271656813,1.390928643935803,hypothetical protein  conserved
Tb927.8.790,-0.2454866980082127,6.736051888014948,9.487694068299643,0.002068546410758382,0.003172829581537401,2.684334730649469,2.4985532540217243,hypothetical protein  conserved
Tb927.8.800,0.2050211387653223,6.647990864271466,4.306101793475982,0.03797588834421255,0.050320937230396386,1.42049205818994,1.2982512787273566,Domain of unknown function (DUF3437)  putative
Tb927.8.810,0.666882363449305,6.7429183562490085,45.512163279744684,1.516938838170149e-11,4.0271647495258806e-11,10.819031929286233,10.39500060323428,radial spoke protein RSP9  putative
Tb927.8.820,-0.19046579580170492,6.272393717782275,7.284846997096146,0.006953865329721077,0.010076451986843564,2.157773724225861,1.9966923601309017,VID27 cytoplasmic protein  putative
Tb927.8.830,-0.4463323296270061,7.08923018282614,12.397759730957747,0.00042984923949487163,0.0007009406966332397,3.366683837294861,3.154318724136655,Protein of unknown function (DUF3608)  putative
Tb927.8.840,0.02829508087111605,6.491335195102325,0.15206814232468702,0.6965667504540948,0.7332040213814169,0.15703725976429533,0.13477516174177728,hypothetical protein  conserved
Tb927.8.850,0.12014860538220301,5.4377139455447185,2.429714447877874,0.11905458389952286,0.14683092549329171,0.9242538785124133,0.833182463789195,hypothetical protein  conserved
Tb927.8.860,0.09775075549903654,5.505511037730774,2.0687729502683054,0.15034243897066424,0.18229353285151156,0.8229184085736996,0.7392287383484366,hypothetical protein  conserved
Tb927.8.870,-0.33478819240086977,6.419766515654178,4.030512140157342,0.04468437423729008,0.05866990244551209,1.349844319573178,1.2315846339144167,CAMK/CAMKL family protein kinase  putative
Tb927.8.880,0.02318547358881811,6.382043977201626,0.05143615903342891,0.8205828312282993,0.8465882525664299,0.08587757386778144,0.07232776218019066,hypothetical protein
Tb927.8.890,0.8990537838695224,8.527320748152778,32.30811258665531,1.315629026425904e-08,2.9186842524271252e-08,7.88086655334267,7.534812885089282,Ras-related protein Rab1A
Tb8.NT.13,-1.8358940982651013,2.8036533971817565,51.018743921713394,9.148815155347557e-13,2.6047151023010685e-12,12.038635146896786,11.584239771890342,Noncoding RNA  putative
Tb927.8.900,1.4435951577623665,7.894728526241832,151.6204256344776,7.669826054611427e-35,5.715231853951519e-34,34.115214485383355,33.242966146572414,splicing factor TSR1
Tb927.8.910,2.4034534868506543,4.211123832293786,88.77092222729513,4.4328418129550725e-21,1.897773306950626e-20,20.35331776632902,19.721755666208157,hypothetical protein  conserved
Tb927.8.920,0.9052434677565887,4.8773047486579655,92.3899669479255,7.1174013699912895e-22,3.1608730960742183e-21,21.147678542412876,20.500192940029148,ubiquitin-conjugating enzyme E2  putative
Tb927.8.930,-1.0037036477595667,5.876611075057661,88.3777467341779,5.407574128829586e-21,2.308204809840668e-20,20.26699751839447,19.6367256583251,hypothetical protein
Tb927.8.940,-0.4926944586503534,6.393295686771621,6.378907168506338,0.011548451868306948,0.016276880588996834,1.937476231366232,1.7884288225913634,Flagella connector protein 1
Tb927.8.950,-1.2066538590868736,6.228676660693187,136.12561579797824,1.8729855137299614e-31,1.2345574235941555e-30,30.727465581584436,29.908488704703235,hypothetical protein
Tb927.8.960,-0.44366949845496034,6.340176861268808,5.35065466107973,0.020714491637806455,0.02833505277930908,1.683725720420457,1.547675974067435,hypothetical protein  conserved
Tb927.8.970,-1.578799023834265,6.022899168374231,279.1504560187378,1.1500784789417827e-62,2.160375879046124e-61,61.93927252329121,60.66547068033347,hypothetical protein
Tb927.8.980,0.18171210669883178,7.478433395588622,2.668650554544925,0.1023427652896718,0.12746559765888407,0.9899428526187343,0.8946070133707875,phosphoacetylglucosamine mutase
Tb927.8.990,-0.06697663845307196,6.875355708704562,0.062299605964931004,0.8028975569584185,0.8301077401402277,0.09533986354554426,0.08086553664592908,RNA-binding protein 33 (RNA-binding motif protein 33)
Tb927.8.1000,-0.2711502705128256,5.709966526539646,9.370683456513873,0.0022048329586120173,0.003371091429334642,2.6566243077385665,2.472229468565634,hypothetical protein  conserved
Tb927.8.1010,-0.12280006205843856,6.155747594768687,3.489567126885758,0.06175673124379103,0.07958244723866283,1.2093156990770004,1.0991827100010707,chaperone protein DnaJ  putative
Tb927.8.1020,0.15145810304461058,6.378105150855765,3.067726144106409,0.07986110387926844,0.10127094595212775,1.097664691069284,0.9945151333417154,6-phosphofructo-2-kinase/fructose-2 6-biphosphatase  putative
Tb927.8.1030,-0.04840246152414339,5.729722357602326,0.518503921980729,0.4714805648939909,0.5180705496952758,0.3265362047999477,0.28561109497085824,chaperone protein DnaJ  putative
Tb927.8.1040,1.0750870856908057,5.521414465259849,231.11599061880577,3.403816568106071e-52,4.673427156343345e-51,51.46803385211443,50.3303645221718,protein phosphatase inhibitor  putative
Tb927.8.1050,0.1979123005132573,6.928618277008147,4.102297533300085,0.042824980949111795,0.05633896587250383,1.368302821560291,1.249191128951009,SUMO-interacting motif-containing protein
Tb927.8.1060,-0.5509906374814207,6.1902309557469755,65.92275028477313,4.689473177902779e-16,1.589560178017505e-15,15.328875943805368,14.798723025794999,malonyl-CoA decarboxylase  mitochondrial precursor  putative
Tb927.8.1070,-0.1872780944093453,5.87734118787517,6.6376001827466595,0.009984834900357294,0.014185603216947187,2.000659111810463,1.8481521918934023,hypothetical protein  conserved
Tb927.8.1080,0.8037148917087428,6.368531265079662,151.98160148532125,6.395096697529002e-35,4.772772115183859e-34,34.19415288435409,33.32122930133056,centrin  putative
Tb927.8.1090,0.611664123356053,6.1862034106354855,65.80486767268738,4.978512421926323e-16,1.6847557676175416e-15,15.302900404922713,14.773463048183633,NPAPL
Tb927.8.1100,-0.6955254625455547,7.132062081204065,56.322855808527585,6.149640785498049e-14,1.8566341011861398e-13,13.211150251611937,12.731273677032034,STE/STE11 serine/threonine-protein kinase  putative
Tb927.8.1110,-0.33415425854490005,9.683848808185186,2.4289702372126953,0.11911112140128408,0.14688806357928322,0.9240476865632767,0.8330134944226315,40S ribosomal protein S9  putative
Tb927.8.1120,0.5299175990752939,5.961800466013853,52.76297081907012,3.76329808864835e-13,1.093499519336856e-12,12.42443138010485,11.96118140352657,hypothetical protein  conserved
Tb927.8.1130,-0.7868528204333194,6.553173101646195,75.68818462427645,3.3218944277246598e-18,1.2450830664373568e-17,17.47861417386692,16.904801673393983,protein phosphatase with EF-Hand domains  putative
Tb927.8.1140,-0.17639235212566298,5.904502349525693,6.882363360616726,0.008705038301589273,0.012462122785948467,2.0602293136756247,1.904407974073299,hypothetical protein  conserved
Tb927.8.1150,0.7801290329030943,6.1882195071686885,91.83960071702353,9.399453992270902e-22,4.155107327028756e-21,21.02689737353126,20.381417753845128,kinetoplastid kinetochore protein 9
Tb927.8.1160,0.33503576529682844,6.7130382501248365,7.674459722249644,0.005600786013161854,0.00820418507007899,2.2517510199179966,2.0859645513744276,vacuolar-type Ca2+-ATPase  putative
Tb927.8.1170,1.0058927723709443,6.123592344384961,206.11120691973258,9.690076921606188e-47,1.097014294453119e-45,46.01367277542637,44.95978771339004,eukaryotic translation initiation factor 3 subunit h
Tb927.8.1180,-0.06185382993657319,6.032481896325334,0.541111060232101,0.46197263151435713,0.5087886869391569,0.3353837524403342,0.29346255391333825,vacuolar-type Ca2+-ATPase 1
Tb927.8.1190,0.8003951417338693,5.929492757133532,150.26617919867417,1.5162807686956686e-34,1.1182862112128127e-33,33.81922037323886,32.95144703004304,eukaryotic translation initiation factor 3 subunit h
Tb927.8.1200,-0.17823649066567823,6.2889647281925,3.8311597933921675,0.050308110368857864,0.06551573898972719,1.2983619949737961,1.1836543559580313,vacuolar-type Ca2+-ATPase 2
Tb927.8.1210,0.7450503896362572,7.097850180005051,22.902944475274744,1.703906407863746e-06,3.339805108670677e-06,5.768554263832594,5.476278875313705,hypothetical protein  conserved
Tb927.8.1220,1.2311371079456535,6.300437730300485,274.3980179862477,1.2485573570783204e-61,2.2490846487891148e-60,60.903591501938635,59.64799419871724,hypothetical protein  conserved (pseudogene)
Tb927.8.1230,0.5397402619270849,6.506699072605338,46.550145813273005,8.930360752428966e-12,2.4067982930642518e-11,11.049130996920558,10.618560305188126,hypothetical protein  conserved
Tb927.8.1240,0.4655780384264214,5.781308508602871,31.33996748164069,2.165749431497741e-08,4.7504525258873463e-08,7.664391790929847,7.323265017715166,electron transfer flavoprotein-ubiquinone oxidoreductase  putative
Tb927.8.1250,0.36465936111205605,6.302236566043459,20.027831850911618,7.632318159941132e-06,1.4273645178501814e-05,5.117343533976553,4.845465103357009,Sel1 repeat  putative
Tb927.8.1260,-0.1821686987011725,5.882960640205094,6.723363432300221,0.009515800516558348,0.013559403211800164,2.0215546708241376,1.867759424593265,Nucleolar protein 112
Tb927.8.1270,0.9457161467701635,5.941564688746697,87.49606939265308,8.444745345427531e-21,3.574917351437385e-20,20.07341344221412,19.44673399420684,Nucleolar protein 54
Tb927.8.1280,-0.19048341847414954,6.067346110114627,5.252453062098349,0.02191585389125669,0.029873742103191787,1.6592416035846766,1.5247103725423483,hypothetical protein  conserved
Tb927.8.1290,0.8656054254051777,4.933700585245142,24.53534765170754,7.295903454281327e-07,1.4602970483190154e-06,6.136920921602652,5.835558792623846,SUMO-interacting motif-containing protein
Tb8.NT.18,-0.49849901760300364,4.729923570893654,23.08252330725162,1.5519494567776622e-06,3.0481846483174693e-06,5.809122426763394,5.515958728501579,Noncoding RNA  putative
Tb927.8.1300,0.19382269233224567,6.122128508808982,9.099798920094214,0.0025563759715631256,0.003885054272794868,2.592375273218063,2.4106029098847674,hypothetical protein  conserved
Tb927.8.1305,-0.8709372128494814,3.700553789807567,43.832245080294335,3.57761954177571e-11,9.282071328274556e-11,10.44640584590748,10.032355098558982,hypothetical protein
Tb927.8.1310,-0.6943867546761207,6.673939639529165,74.76822466790374,5.293486183332944e-18,1.9635981616905835e-17,17.27625821614628,16.706947383156,mitochondrial carrier protein
Tb927.8.1320,-0.8274752375123293,6.8758693992641735,59.57727239831067,1.1758529990456812e-14,3.7014545620801366e-14,13.9296469688158,13.431627577514789,hypothetical protein  conserved
Tb927.8.1330,0.46002084200089066,9.635968113833401,4.729211091182435,0.029654484168376485,0.03981509496116164,1.5279096259984117,1.3999522441205892,60S ribosomal protein L7a  putative
Tb927.8.1340,0.24729112830698083,9.701485913948412,1.3241751001962712,0.24984412313688026,0.2912351820979075,0.6023308616276029,0.5357561620923543,60S ribosomal protein L7a  putative
Tb927.8.1350,0.5994243831064902,5.586915732944793,51.56216810143646,6.936543679765953e-13,1.9916779861836324e-12,12.158856874604984,11.700780876820097,hypothetical protein  conserved
Tb927.8.1360,1.4793620473916658,6.5928469993597485,80.20092631908604,3.3820861301549295e-19,1.3300037531237848e-18,18.470815336603827,17.876147133500094,Dynein heavy chain  N-terminal region 2  putative
Tb927.8.1370,0.30298650788267456,5.024101491098743,10.016458692214627,0.0015514748953947579,0.0024123808374578743,2.8092552473951464,2.6175541299686844,hypothetical protein  conserved
Tb927.8.1380,-0.5493114366432903,5.901582126057171,48.9629634033261,2.608415898665724e-12,7.240064885397589e-12,11.583623161369903,11.1402575416421,hypothetical protein  conserved
Tb927.8.1381,-1.1030614424642742,1.494482825377353,4.942896929392978,0.02619809269027507,0.03540568758526984,1.581730325636012,1.450926967112927,M5 ribosomal RNA
Tb927.8.1382,-0.9182692792944621,1.6317631155558763,4.9170984697315845,0.026592141200288508,0.035907875350126815,1.5752466918511825,1.444810291087068,M5 ribosomal RNA
Tb927.8.1383,-1.3942638144269002,1.632339565836233,11.169992204127102,0.0008313097656697908,0.0013246640330257609,3.0802371176677306,2.877894255390896,M5 ribosomal RNA
Tb927.8.1384,-2.9962186943367035,1.470252017386823,16.05767431923948,6.144210183038204e-05,0.00010747512803760847,4.21153393624276,3.9686920288255756,M5 ribosomal RNA
Tb927.8.1385,-1.0833479759015945,1.402097790139492,4.8636557539461425,0.027428158643359846,0.03697084540696064,1.5618033472576867,1.4321406183644076,M5 ribosomal RNA
Tb927.8.1386,-1.9394299084235902,1.4092472955686401,10.723576974650395,0.0010577898749113846,0.0016700173919354745,2.975600594332689,2.7772790059887784,M5 ribosomal RNA
Tb927.8.1387,-1.1012845527966844,1.4635934214058384,4.511876852888509,0.033660286080941855,0.04488846867194319,1.472882197247704,1.3478652098950425,M5 ribosomal RNA
Tb927.8.1388,-1.2011404645739165,1.4307399906040206,5.478971178001695,0.0192465836575992,0.026453251719285018,1.7156463482503517,1.5775209354646254,M5 ribosomal RNA
Tb927.8.1389,0.4552881171529707,-2.037161895115575,0.38219597994154597,0.5364303219562027,0.5806586852198751,0.27048668144297733,0.2360790736039114,M5 ribosomal RNA (fragment)
Tb927.8.1390,-0.4513583654030624,3.623658020885197,11.7471080584141,0.0006093784910038701,0.0009833292707249845,3.21511287896662,3.007301033018143,hypothetical protein  conserved  degenerate
Tb927.8.1400,-0.2953054651701791,3.0301673606413573,3.1309173459513584,0.07682050208577289,0.09762167310007826,1.1145228586864893,1.0104537534106488,hypothetical protein  conserved  degenerate
Tb927.8.1410,0.3792986515781079,6.058783416746401,19.348232952282075,1.0891998982877458e-05,2.0165333680471404e-05,4.962892407887593,4.695394587224998,pre-rrna-processing protein tsr1 homolog
Tb927.8.1420,0.59755164286203,6.629798147032565,43.27377354198494,4.7591997487407196e-11,1.2241709900720455e-10,10.322466067011424,9.912157916456593,acyl-CoA dehydrogenase  mitochondrial precursor  putative
Tb927.8.1430,0.6421474335241639,4.840692492415517,43.37859660316975,4.51095377678768e-11,1.1626027923015928e-10,10.345731623043921,9.93456863830401,SSU ribosomal protein  mitochondrial  putative
Tb927.8.1440,0.9272299857888648,5.736155312927103,137.87622465070976,7.75637642825991e-32,5.186175670363933e-31,31.11034112213729,30.2851527765413,maoC-like dehydratase  putative
Tb927.8.1450,-0.0569552589226246,6.005858573339152,0.8752867424978312,0.3494958605904669,0.3956022607014024,0.4565579636475261,0.4027412352565089,hypothetical protein  conserved
Tb927.8.1460,-1.238139136633358,5.626334940486702,102.22194102754352,4.963707814004067e-24,2.4227541294336676e-23,23.304193790932462,22.615690657529136,EamA-like transporter family  putative
Tb927.8.1470,0.28430471698338367,6.087349382260391,17.318913181295944,3.160257828269704e-05,5.634814112883862e-05,4.500277484208484,4.2491204063402135,Present in the outer mitochondrial membrane proteome 38
Tb927.8.1480,0.7801836046636407,7.020215840773999,54.07003348577129,1.934694579723173e-13,5.705743043172112e-13,12.713387585068903,12.24368779059083,RAVE protein 1 C terminal  putative
Tb927.8.1490,1.2193063975410392,5.4877459280669845,179.19119841103026,7.278077358395153e-41,6.653383425028453e-40,40.137983332626455,39.176957448059156,Protein of unknown function (DUF1674)  putative
Tb927.8.1500,0.3436841938024985,7.789488014386186,9.146773866083265,0.002491569740748541,0.0037913702410777026,2.603526952121919,2.421203803068759,hypothetical protein  conserved
Tb927.8.1510,-0.43257497421685626,7.772949808876356,4.040208021054809,0.044428344979151595,0.05834971302528407,1.3523398645626241,1.2339612755542075,ATP-dependent RNA helicase DBP2B  putative
Tb927.8.1520,-0.8230008842958285,6.210782118901751,121.18139132469713,3.4874225075673766e-28,2.0373740341610632e-27,27.45749543387169,26.690929233120453,NUDIX family hydrolase  putative
Tb927.8.1530,-1.5860550548362222,6.4029923155163075,446.7720295054804,3.6359411103868295e-99,1.7916971451149347e-97,98.43938315945479,96.74673539831286,Golgi pH regulator  putative
Tb927.8.1540,0.567322952074847,6.220228177200864,56.65065164333854,5.2053600891762344e-14,1.578834871904655e-13,13.283549222093306,12.801663289859173,hypothetical protein  conserved
Tb927.8.1550,1.4672904811579006,7.168533139312615,189.22093107543392,4.703127484195515e-43,4.6671242324199496e-42,42.327613248995306,41.33095063863994,paraflagellar rod component  putative
Tb927.8.1560,0.3999991127712048,6.145846520490227,33.377805787386684,7.588504421986107e-09,1.7071762058780188e-08,8.119843808462864,7.76772165094672,hypothetical protein  conserved
Tb927.8.1570,1.5127665675740312,6.580418755627831,299.817766739798,3.609723188304307e-67,7.869743478259193e-66,66.44252610069859,65.10403942365011,Uncharacterised protein family (UPF0172)  putative
Tb927.8.1580,-1.340861013812084,6.563551368090935,165.3113353625685,7.821676229063959e-38,6.445939247422755e-37,37.106700165223714,36.190713792002924,hypothetical protein  conserved
Tb927.8.1590,3.1301769101436547,7.232898917167754,116.30559461586978,4.074213221279833e-27,2.270482340859625e-26,26.389956246223896,25.64388187156396,ubiquitin-protein ligase  putative
Tb927.8.1600,0.8831164437689683,7.59449801358479,66.86832811163497,2.9026100576894845e-16,9.932379576716766e-16,15.537211304219515,15.002946691763105,lysyl-tRNA synthetase  putative
Tb927_08_v4.snoRNA.0025,-2.348097033062646,4.123680000660065,206.90333714991746,6.508685163139463e-47,7.426920762284991e-46,46.18650673555877,45.12919120954151,C/D snoRNA
Tb927_08_v4.snoRNA.0016,-2.490434859242721,4.356866098840792,214.82999123471117,1.2138196540392646e-48,1.4889728049421122e-47,47.91584583473837,46.827113234263564,C/D snoRNA
Tb927_08_v4.snoRNA.0006,-2.516370615451978,4.505268889338009,248.43627699664614,5.693110227729666e-56,8.789502474978774e-55,55.2446504074705,54.05603570723414,C/D snoRNA
Tb927_08_v4.snoRNA.0001,-2.473317366725702,4.565432422378649,265.00196487695894,1.3939472518509667e-59,2.3963568705954073e-58,58.85575365999947,57.62044850540239,C/D snoRNA
Tb927_08_v4.snoRNA.0026,-2.3572152599240517,4.290294745465195,226.3891181659596,3.654620440834161e-51,4.855617130485941e-50,50.437157721034694,49.31375556506967,C/D snoRNA
Tb927_08_v4.snoRNA.0017,-2.3192924489199336,4.400024663379156,204.8023829004103,1.8702725530579942e-46,2.0958996702454422e-45,45.72809509952562,44.67862951066811,C/D snoRNA
Tb927_08_v4.snoRNA.0007,-2.4936768879960414,4.391625382209134,231.08493613024075,3.457311228561761e-52,4.7423499778622673e-51,51.46126152333205,50.32400639893527,C/D snoRNA
Tb927_08_v4.snoRNA.0002,-2.538817123053151,4.017882123494824,211.02594169507557,8.204213331143309e-48,9.788592505955312e-47,47.085963055357084,46.009279750570876,C/D snoRNA
Tb927_08_v4.snoRNA.0027,-2.495509319360363,4.179027069225434,205.00617922731723,1.6882516219892571e-46,1.8978322335002674e-45,45.772562824358765,44.721742181416296,C/D snoRNA
Tb927_08_v4.snoRNA.0018,-2.483125940031447,4.385389887589712,220.3695518604873,7.51233952791352e-50,9.60844919707979e-49,49.12422479191247,48.017346701769505,C/D snoRNA
Tb927_08_v4.snoRNA.0008,-2.6198995263206744,4.496639150110404,242.88442067100846,9.242477117753563e-55,1.3809969184564487e-53,54.03421161596672,52.85980729050092,C/D snoRNA
Tb927_08_v4.snoRNA.0003,-2.570657887552781,4.581673175373905,317.5829534598181,4.868469513466941e-71,1.1753759702898624e-69,70.31260754521699,68.9298231923669,C/D snoRNA
Tb927_08_v4.snoRNA.0028,-2.298788965247787,4.311228628844867,237.20715708321575,1.598396475209737e-53,2.2749086925611183e-52,52.79631548682495,51.643036029825616,C/D snoRNA
Tb927_08_v4.snoRNA.0019,-2.3601197922096278,4.3836031777435025,225.19789853623217,6.647341829344888e-51,8.807421876836427e-50,50.17735198772486,49.05515120038735,C/D snoRNA
Tb927_08_v4.snoRNA.0009,-2.5875158626981216,4.395880976551789,235.8350751361125,3.183300112321209e-53,4.477468750360692e-52,52.497122415422055,51.34896743654387,C/D snoRNA
Tb927_08_v4.snoRNA.0004,-2.5172910649189104,4.021215096798108,159.4002777208802,1.5299665037014372e-36,1.209598242953845e-35,35.815318077298,34.917358852692736,C/D snoRNA
Tb927_08_v4.snoRNA.0029,-2.5222950145601173,4.153543889354283,220.91915294038682,5.700261177144055e-50,7.323308756957661e-49,49.24410524517069,48.13529265525053,C/D snoRNA
Tb927_08_v4.snoRNA.0020,-2.5074288628234096,4.373524126631698,215.63773144918508,8.089991900670331e-49,9.974883758247248e-48,48.09205191318327,47.0010921566383,C/D snoRNA
Tb927_08_v4.snoRNA.0010,-2.6322777692591597,4.451773006707012,248.14464854277827,6.590660515891187e-56,1.0131732282388706e-54,55.1810710582388,53.994316294386564,C/D snoRNA
Tb927_08_v4.snoRNA.0005,-2.5898210037791447,4.287524776163994,234.56590245019024,6.020560582876773e-53,8.435233322980904e-52,52.22036306908847,51.073902900095405,C/D snoRNA
Tb927_08_v4.snoRNA.0030,-2.0708357414561176,3.4457133185034885,117.55977205373442,2.1647699560631604e-27,1.2200891068465654e-26,26.664588248096106,25.913608450310015,C/D snoRNA
